Name,MSRP,Gas Mileage,Engine
2010 Honda Civic Coupe Specs: 2-Door Manual Si w/Summer Tires,"$22,255.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Coupe Specs: 2-Door Manual Si w/Navi,"$24,055.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Coupe Specs: 2-Door Manual EX-L w/Navi,"$23,005.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Manual EX w/Navi,"$21,455.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Manual Si w/Navi & Summer Tires,"$24,255.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Coupe Specs: 2-Door Manual Si,"$22,055.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Coupe Specs: 2-Door Manual LX,"$17,405.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Manual EX-L,"$21,005.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Manual EX,"$19,455.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Manual DX,"$15,455.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Automatic EX-L w/Navi,"$23,805.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Automatic EX w/Navi,"$22,255.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Automatic LX,"$18,205.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Automatic EX-L,"$21,805.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Automatic EX,"$20,255.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Coupe Specs: 2-Door Automatic DX,"$16,255.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual Si w/Summer Tires,"$22,455.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Specs: 4-Door Manual Si w/Navi,"$24,255.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Specs: 4-Door Manual EX-L w/Navi,"$23,005.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual EX w/Navi,"$21,455.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual Si w/Navi & Summer Tires,"$24,455.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Specs: 4-Door Manual Si,"$22,255.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2010 Honda Civic Specs: 4-Door Manual LX-S,"$18,205.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual LX,"$17,605.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual EX-L,"$21,005.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual EX,"$19,455.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual DX-VP,"$16,405.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Manual DX,"$15,655.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic EX-L w/Navi,"$23,805.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic EX w/Navi,"$22,255.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic LX-S,"$19,005.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic LX,"$18,405.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic GX,"$25,340.00",24 mpg City/36 mpg Hwy,"CNG I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic EX-L,"$21,805.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic EX,"$20,255.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2010 Honda Civic Specs: 4-Door Automatic DX-VP,"$17,205.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic DX,"$16,305.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Hybrid Specs: 4-Door Sedan w/Navi & Leather,"$26,850.00",40 mpg City/45 mpg Hwy,"Gas/Electric I4, 1.3L"
2009 Honda Civic Hybrid Specs: 4-Door Sedan w/Navi,"$25,650.00",40 mpg City/45 mpg Hwy,"Gas/Electric I4, 1.3L"
2009 Honda Civic Hybrid Specs: 4-Door Sedan w/Leather,"$24,850.00",40 mpg City/45 mpg Hwy,"Gas/Electric I4, 1.3L"
2009 Honda Civic Hybrid Specs: 4-Door Sedan,"$23,650.00",40 mpg City/45 mpg Hwy,"Gas/Electric I4, 1.3L"
2009 Honda Civic Coupe Specs: 2-Door Manual Si w/Summer Tires,"$22,105.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Coupe Specs: 2-Door Manual Si w/Navi,"$23,905.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Coupe Specs: 2-Door Manual EX-L w/Navi,"$22,855.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Manual EX w/Navi,"$21,305.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Manual Si w/Navi & Summer Tires,"$24,105.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Coupe Specs: 2-Door Manual Si,"$21,905.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Coupe Specs: 2-Door Manual LX,"$17,255.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Manual EX-L,"$20,855.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Manual EX,"$19,305.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Manual DX,"$15,305.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Automatic EX-L w/Navi,"$23,655.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Automatic EX w/Navi,"$22,105.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Automatic LX,"$18,055.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Automatic EX-L,"$21,655.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Automatic EX,"$20,105.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Coupe Specs: 2-Door Automatic DX,"$16,105.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual Si w/Summer Tires,"$22,305.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Specs: 4-Door Manual Si w/Navi,"$24,105.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Specs: 4-Door Manual EX-L w/Navi,"$22,855.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual EX w/Navi,"$21,305.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual Si w/Navi & Summer Tires,"$24,305.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Specs: 4-Door Manual Si,"$22,105.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2009 Honda Civic Specs: 4-Door Manual LX-S,"$18,055.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual LX,"$17,455.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual EX-L,"$20,855.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual EX,"$19,305.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual DX-VP,"$16,255.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Manual DX,"$15,505.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic EX-L w/Navi,"$23,655.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic EX w/Navi,"$22,105.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic LX-S,"$18,855.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic LX,"$18,255.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic GX,"$25,190.00",24 mpg City/36 mpg Hwy,"CNG I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic EX-L,"$21,655.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic EX,"$20,105.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2009 Honda Civic Specs: 4-Door Automatic DX-VP,"$17,055.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic DX,"$15,810.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Hybrid Specs: 4-Door Sedan w/Navi,"$24,350.00",40 mpg City/45 mpg Hwy,"Gas/Electric I4, 1.3L"
2008 Honda Civic Hybrid Specs: 4-Door Sedan,"$22,600.00",40 mpg City/45 mpg Hwy,"Gas/Electric I4, 1.3L"
2008 Honda Civic Coupe Specs: 2-Door Manual Si w/Summer Tires,"$21,310.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Coupe Specs: 2-Door Manual Si w/Navi,"$22,860.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Coupe Specs: 2-Door Manual EX-L w/Navi,"$21,660.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Manual EX w/Navi,"$20,460.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Manual Si w/Navi & Summer Tires,"$23,060.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Coupe Specs: 2-Door Manual Si,"$21,110.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Coupe Specs: 2-Door Manual LX,"$16,760.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Manual EX-L,"$19,910.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Manual EX,"$18,710.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Manual DX,"$14,810.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Automatic EX-L w/Navi,"$22,460.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Automatic EX w/Navi,"$21,260.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Automatic LX,"$17,560.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Automatic EX-L,"$20,710.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Automatic EX,"$19,510.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Coupe Specs: 2-Door Automatic DX,"$15,610.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Manual Si w/Summer Tires,"$21,510.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Specs: 4-Door Manual Si w/Navi,"$23,060.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Specs: 4-Door Manual EX-L w/Navi,"$21,660.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Manual EX w/Navi,"$20,460.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Manual Si w/Navi & Summer Tires,"$23,260.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Specs: 4-Door Manual Si Mugen,"$29,500.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Specs: 4-Door Manual Si,"$21,310.00",21 mpg City/29 mpg Hwy,"Gas I4, 2.0L"
2008 Honda Civic Specs: 4-Door Manual LX,"$16,960.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Manual EX-L,"$19,910.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Manual EX,"$18,710.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Manual DX,"$15,010.00",26 mpg City/34 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic EX-L w/Navi,"$22,460.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic EX w/Navi,"$21,260.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic LX,"$17,760.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic GX,"$24,590.00",24 mpg City/36 mpg Hwy,"CNG I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic EX-L,"$20,710.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2008 Honda Civic Specs: 4-Door Automatic EX,"$19,510.00",25 mpg City/36 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door AT DX,"$15,810.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Si Specs: 4-Door Sedan Manual w/ST,"$21,490.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 4-Door Sedan Manual w/Navi & ST,"$23,240.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 4-Door Sedan Manual w/Navi,"$23,040.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 4-Door Sedan Manual,"$21,290.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 2-Door Coupe Manual w/ST,"$21,290.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 2-Door Coupe Manual w/Navi & ST,"$23,040.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 2-Door Coupe Manual w/Navi,"$22,840.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Si Specs: 2-Door Coupe Manual,"$21,090.00",23 mpg City/32 mpg Hwy,"Gas I4, 2.0L"
2007 Honda Civic Hybrid Specs: 4-Door Sedan w/Navi,"$24,350.00",49 mpg City/51 mpg Hwy,"Gas/Electric I4, 1.3L"
2007 Honda Civic Hybrid Specs: 4-Door Sedan,"$22,600.00",49 mpg City/51 mpg Hwy,"Gas/Electric I4, 1.3L"
2007 Honda Civic Coupe Specs: 2-Door MT EX w/Navi,"$20,460.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door MT LX,"$16,760.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door MT EX,"$18,710.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door MT DX,"$14,810.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door AT EX w/Navi,"$21,260.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door AT LX,"$17,560.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door AT EX,"$19,510.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Coupe Specs: 2-Door AT DX,"$15,610.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door MT EX w/Navi,"$20,460.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door MT LX,"$16,960.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door MT EX,"$18,710.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door MT DX,"$15,010.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door AT EX w/Navi,"$21,260.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door AT LX,"$17,760.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2007 Honda Civic Specs: 4-Door AT GX,"$24,590.00",28 mpg City/39 mpg Hwy,"CNG I4, 1.8L"
2007 Honda Civic Specs: 4-Door AT EX,"$19,510.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: DX AT,"$15,560.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Si Specs: Manual w/ST,"$20,490.00",,"Gas I4, 2.0L"
2006 Honda Civic Si Specs: Manual w/Navi & ST,"$22,240.00",,"Gas I4, 2.0L"
2006 Honda Civic Si Specs: Manual w/Navi,"$22,040.00",,"Gas I4, 2.0L"
2006 Honda Civic Si Specs: Manual,"$20,290.00",,"Gas I4, 2.0L"
2006 Honda Civic Specs: LX MT,"$16,710.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: EX MT with NAVI,"$19,960.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: EX MT,"$18,460.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: DX MT,"$14,760.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Hybrid Specs: CVT with NAVI,"$23,650.00",49 mpg City/51 mpg Hwy,"Gas/Electric I4, 1.3L"
2006 Honda Civic Hybrid Specs: CVT,"$22,150.00",49 mpg City/51 mpg Hwy,"Gas/Electric I4, 1.3L"
2006 Honda Civic Coupe Specs: LX MT,"$16,510.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: EX MT with NAVI,"$20,210.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: EX MT,"$18,460.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: DX MT,"$14,560.00",30 mpg City/38 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: LX AT,"$17,310.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: EX AT with NAVI,"$21,010.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: EX AT,"$19,260.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Coupe Specs: DX AT,"$15,360.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: LX AT,"$17,510.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: GX AT,"$24,440.00",,"CNG I4, 1.8L"
2006 Honda Civic Specs: EX AT with NAVI,"$20,760.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2006 Honda Civic Specs: EX AT,"$19,260.00",30 mpg City/40 mpg Hwy,"Gas I4, 1.8L"
2005 Honda Civic Specs: EX AT,"$18,310.00",31 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Si Specs: MT SSRS,"$19,570.00",26 mpg City/31 mpg Hwy,"Gas I4, 2.0L"
2005 Honda Civic Si Specs: MT,"$19,320.00",26 mpg City/31 mpg Hwy,"Gas I4, 2.0L"
2005 Honda Civic Specs: GX NGV CVT,"$20,910.00",30 mpg City/34 mpg Hwy,"Natural Gas I4, 1.7L"
2005 Honda Civic Specs: LX MT SSRS,"$15,860.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: LX MT SE,"$16,260.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: LX MT,"$15,610.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: EX MT SSRS,"$17,760.00",32 mpg City/37 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: EX MT SE,"$17,960.00",32 mpg City/37 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: EX MT,"$17,510.00",32 mpg City/37 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: DX MT SSRS,"$13,510.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: DX MT,"$13,260.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Hybrid Specs: MT ULEV,"$19,900.00",45 mpg City/51 mpg Hwy,"Gas/Electric I4, 1.3L"
2005 Honda Civic Hybrid Specs: MT PZEV,"$20,050.00",46 mpg City/51 mpg Hwy,"Gas/Electric I4, 1.3L"
2005 Honda Civic Hybrid Specs: CVT ULEV,"$20,900.00",47 mpg City/48 mpg Hwy,"Gas/Electric I4, 1.3L"
2005 Honda Civic Hybrid Specs: CVT PZEV,"$21,050.00",48 mpg City/47 mpg Hwy,"Gas/Electric I4, 1.3L"
2005 Honda Civic Specs: GX NGV CVT SSRS,"$21,760.00",30 mpg City/34 mpg Hwy,"Natural Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: VP MT SSRS,"$13,910.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: VP MT,"$13,660.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: LX MT SSRS,"$15,660.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: LX MT SE,"$16,060.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: LX MT,"$15,410.00",32 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: HX MT SSRS,"$14,210.00",36 mpg City/44 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: HX MT,"$13,960.00",36 mpg City/44 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: EX MT SSRS,"$17,360.00",32 mpg City/37 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: EX MT SE,"$17,560.00",32 mpg City/37 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: EX MT,"$17,110.00",32 mpg City/37 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: HX CVT SSRS,"$15,210.00",35 mpg City/40 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: HX CVT,"$14,960.00",35 mpg City/40 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: VP AT SSRS,"$14,710.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: VP AT,"$14,460.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: LX AT SSRS,"$16,460.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: LX AT SE,"$16,860.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: LX AT,"$16,210.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: EX AT SSRS,"$18,160.00",31 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: EX AT SE,"$18,360.00",31 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Coupe Specs: EX AT,"$17,910.00",31 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: VP AT SSRS,"$14,910.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: VP AT,"$14,660.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: LX AT SSRS,"$16,660.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: LX AT SE,"$17,060.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: LX AT,"$16,410.00",29 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: EX AT SSRS,"$18,560.00",31 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2005 Honda Civic Specs: EX AT SE,"$18,760.00",31 mpg City/38 mpg Hwy,"Gas I4, 1.7L"
2019 Honda Pilot Specs: EX 2WD,"$34,330.00",19 mpg City/27 mpg Hwy,"Regular Unleaded V-6, 3.5 L"
2019 Honda Pilot Specs: EX-L AWD w/Navi & RES,"$41,660.00",18 mpg City/26 mpg Hwy,"Regular Unleaded V-6, 3.5 L"
2019 Honda Pilot Specs: Touring 8-Passenger AWD,"$44,420.00",19 mpg City/26 mpg Hwy,"Regular Unleaded V-6, 3.5 L"
2019 Honda Pilot Specs: Touring 7-Passenger AWD,"$44,720.00",19 mpg City/26 mpg Hwy,"Regular Unleaded V-6, 3.5 L"
